id,publication
1.20309747684205E+018,"Congressman LanceGooden has done a wonderful job for the people of Texas while supporting our Agenda. He continues to protect your very important . Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp, Total Endorsement!"
1.20309659943564E+018,....will temporarily hold off this designation and step up our joint efforts to deal decisively with these vicious and ever-growing organizations!
1.2030965984625E+018,"All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to do so. However, at the request of a man who I like and respect, and has worked so well with us, President Andres Manuel LopezObrador_ we...."
1.20303094110871E+018,"....The King said that the Saudi people are greatly angered by the barbaric actions of the shooter, and that this person in no way shape or form represents the feelings of the Saudi people who love the American people."
1.20303093866343E+018,"King Salman of Saudi Arabia just called to express his sincere condolences and give his sympathies to the families and friends of the warriors who were killed and wounded in the attack that took place in Pensacola, Florida...."
1.20301533522345E+018,"Just received a full briefing on the tragic shooting at NAS Pensacola in Florida, and spoke to GovRonDeSantis. My thoughts and prayers are with the victims and their families during this difficult time. We are continuing to monitor the situation as the investigation is ongoing."
1.20298113915521E+018,"Without the horror show that is the Radical Left, Do Nothing Democrats, the Stock Markets and Economy would be even better, if that is possible, and the Border would be closed to the evil of Drugs, Gangs and all other problems!"
1.2029777230498E+018," This seems personal. That it is deeply unfair, that has not changed. This has become a matter of their unhinged emotional reaction to a man who has bettered them, who has had victory where they have not had victory, and has exposed the problem with the Leftists."
1.20296730472582E+018,"This is a blowout. Look at these manufacturing numbers, a blowout. MariaBartiromo"
1.20293989710919E+018,"Stock Markets Up Record Numbers. For this year alone, Dow up 18.65%, S&amp,P up 24.36%, Nasdaq Composite up 29.17%. Its the economy, stupid."
1.20293158983301E+018,Do not believe any article or story you read or see that uses anonymous sources having to do with trade or any other subject. Only accept information if it has an actual living name on it. The Fake News Media makes up many sources say stories. Do not believe them!
1.2027928057536E+018,Wheres the Fake Whistleblower? Wheres Whistleblower number 2? Wheres the phony informer who got it all wrong?
1.20279165072615E+018,"The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!"
1.20264331083536E+018,Republican Approval Rating = 95%. Thank you!
1.20263118505216E+018,"Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock Market and employment records. She says she prays for the President. I dont believe her, not even close. Help the homeless in your district Nancy. USMCA?"
1.20261545049822E+018,THANK YOU!
1.20260653734216E+018,....This will mean that the beyond important and seldom used act of Impeachment will be used routinely to attack future Presidents. That is not what our Founders had in mind. The good thing is that the Republicans have NEVER been more united. We will win!
1.20260653599573E+018,"The Do Nothing, Radical Left Democrats have just announced that they are going to seek to Impeach me over NOTHING. They already gave up on the ridiculous Mueller stuff, so now they hang their hats on two totally appropriate (perfect) phone calls with the Ukrainian President...."
1.20257367386301E+018,".....trial in the Senate, and so that our Country can get back to business. We will have Schiff, the Bidens, Pelosi and many more testify, and will reveal, for the first time, how corrupt our system really is. I was elected to Clean the Swamp, and thats what I am doing!"
1.20257367304927E+018,"The Do Nothing Democrats had a historically bad day yesterday in the House. They have no Impeachment case and are demeaning our Country. But nothing matters to them, they have gone crazy. Therefore I say, if you are going to impeach me, do it now, fast, so we can have a fair...."
1.20256346419303E+018,"Tremendous things achieved for U.S. on my NATO trip. Proudly for our Country, no President has ever achieved so much in so little time. Without a U.S. increase, other countries have already increased by $130 Billion-with $400 Billion soon. Such a thing has never been done before!"
1.20243507023943E+018,"....I would like to have the Attorney General (of the United States) call you or your people..... This, based on what I have seen, is their big point - and it is no point at a all (except for a big win for me!). The Democrats should apologize to the American people!"
1.20243506941312E+018,"When I said, in my phone call to the President of Ukraine, I would like you to do US a favor though because our country has been through a lot and Ukraine knows a lot about it. With the word us I am referring to the United States, our Country. I then went on to say that......"
1.20237785465204E+018,"Just read the best Maureen Dowd column, in the New York Times, EVER (although she treated me great before politics), but it was written by her brother, Kevin. Someone in the News Media should hire her wonderful, talented, and very smart brother!"
1.20235774340897E+018,".NATO has now recognized SPACE as an operational domain and the alliance is STRONGER for it. U.S. leadership ensures peace through strength and we must continue to show strength and WIN on all fronts land, air, sea, and SPACE!"
1.20235603229648E+018,"The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO. I got along great with the NATO leaders, even getting them to pay $130 Billion a year more, &amp, $400 Billion a year more in 3 years. No increase for U.S., only deep respect!"
1.2022680555329E+018,Thank you NATO!
1.20223274387616E+018,"....When todays meetings are over, I will be heading back to Washington. We wont be doing a press conference at the close of NATO because we did so many over the past two days. Safe travels to all!"
1.20223274194678E+018,"....Just finished meetings with Turkey and Germany. Heading to a meeting now with those countries that have met their 2% GOALS, followed by meetings with Denmark and Italy...."
1.2022327399377E+018,"Great progress has been made by NATO over the last three years. Countries other than the U.S. have agreed to pay 130 Billion Dollars more per year, and by 2024, that number will be 400 Billion Dollars. NATO will be richer and stronger than ever before...."
1.20215610529778E+018,Enjoyed my meeting with Prime Minister BorisJohnson of the United Kingdom at 10DowningStreet last night. Talked about numerous subjects including NATO and Trade.
1.20201294560709E+018,Thank you!
1.2020060704382E+018,Too bad. We will miss you Kamala!
1.2009233526989E+018,Nancy Pelosi wont put it up for a vote. Has delayed it for 6 months. See you in !
1.20092209935696E+018,"I will be representing our Country in London at NATO, while the Democrats are holding the most ridiculous Impeachment hearings in history. Read the Transcripts, NOTHING was done or said wrong! The Radical Left is undercutting our Country. Hearings scheduled on same dates as NATO!"
1.20091924671443E+018,"Robert Johnson knows business &amp, politics. He also understands lowest African American Unemployment in U.S. history!"
1.20091790813583E+018,And the Do Nothing Democrats want to impeach President Trump?
1.20091517470786E+018,Thank you to BuckMcNeely1 and Oliver North for the nice words and thoughts in an excellent interview. Best wishes!
1.2004156237985E+018,Just returned to the United States after spending a GREAT Thanksgiving with our Courageous American Warriors in Afghanistan!
1.20022416157602E+018,I thought Newsweek was out of business?
1.20016806707598E+018,HAPPY THANKSGIVING!
1.2000420256992E+018,HAPPY THANKSGIVING!
1.19981248285393E+018,"New Stock Market Record today, AGAIN. Congratulations USA!"
1.19981173035391E+018,People now realize it is a Democrat Hoax!
1.19970073280455E+018,GOD BLESS THE U.S.A.! ://
1.19952563904647E+018,THANK YOU FLORIDA!
1.19952095575373E+018,OMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving
1.19935297793449E+018,"...love to have Mike Pompeo, Rick Perry, Mick Mulvaney and many others testify about the phony Impeachment Hoax. It is a Democrat Scam that is going nowhere but, future Presidents should in no way be compromised. What has happened to me should never happen to another President!"
1.19935297356815E+018,"...lawyer has already stated that I did nothing wrong. John Bolton is a patriot and may know that I held back the money from Ukraine because it is considered a corrupt country, &amp, I wanted to know why nearby European countries werent putting up money also. Likewise, I would...."
1.1993529461878E+018,"The D.C. Wolves and Fake News Media are reading far too much into people being forced by Courts to testify before Congress. I am fighting for future Presidents and the Office of the President. Other than that, I would actually like people to testify. Don McGahns respected...."
1.19929505038931E+018,"When the Military rips down an old &amp, badly broken Border Wall in an important location, &amp, replaces it with a brand new 30 ft. high Steel &amp, Concrete Wall, Nancy Pelosi says we are not building a Wall. Wrong, and it is going up fast. Brandon Judd just gave us great marks! FoxNews"
1.19929000114358E+018,I will always protect our great warfighters. Ive got your backs!
1.19928761794425E+018,Great job Heather!
1.1992853003061E+018,"Poll shows Dems losing interest in Impeachment inquiry all across the board. These Polls are actually devastating to the Democrats. But the writing was on the wall. Hes done so many great things. Hes devastated ISIS &amp, killed AlBaghdadi, building Wall. Jason Meister FoxNews"
1.19918016077335E+018,Democrats committed to impeaching Trump for no reason. Will backfire into big 2020 Victory for Republicans! IngrahamAngle
1.19909181434047E+018,"DOW, NASDAQ, S&amp,P 500 CLOSE AT RECORD HIGHS"
1.19898107972359E+018,Another new Stock Market Record. Enjoy!
1.19897872072123E+018,The Democrats are getting hit and slammed on Impeachment. It is getting less and less popular by the day. kilmeade foxandfriends
1.19894807592827E+018,"Support for Impeachment is dropping like a rock, down into the 20s in some Polls. Dems should now get down to work and finally approve USMCA, and much more!"
1.19894071395584E+018,President Trump is facing a process which is unprecedented for its unfairness. Sam Dewey
1.19874637772091E+018,"....honors that he has earned, including his Trident Pin. Admiral and now Ambassador to Norway Ken Braithwaite will be nominated by me to be the new Secretary of the Navy. A man of great achievement and success, I know Ken will do an outstanding job!"
1.19874637642068E+018,"....contracting procedures were not addressed to my satisfaction. Therefore, Secretary of the Navy Richard Spencers services have been terminated by Secretary of Defense Mark Esper. I thank Richard for his service &amp, commitment. Eddie will retire peacefully with all of the....."
1.19874635809153E+018,"I was not pleased with the way that Navy Seal Eddie Gallaghers trial was handled by the Navy. He was treated very badly but, despite this, was completely exonerated on all major charges. I then restored Eddies rank. Likewise, large cost overruns from past administrations....."
1.19873364072272E+018,Democrats going back to their Districts for Thanksgiving are getting absolutely hammered by their constituents over the phony Impeachment Scam. Republicans will have a great Election!
1.19872711500651E+018,"The whole Russia thing was a Hoax, and the Ukraine thing is a Hoax, and the Democrats are a Joke. This is a disaster for them! DevinNunes FoxNews The Do Nothing Democrats are hurting our Country, and they dont care!"
1.19872344905475E+018,"The Impeachment Scam is driving Republican Poll Numbers UP, UP, UP! Thank you Shifty."
1.19869247422463E+018,"This is a great and well reseached book on Justice K. The Ruth Marcus book is a badly written &amp, reseached disaster. So many incorrect facts. Fake News, just like the washingtonpost!"
1.1986889602073E+018,Witch Hunt!
1.19868121693491E+018,But I did nothing wrong. Read the Transcripts (2)!
1.1986804282045E+018,100% Correct!
1.19867980291342E+018,"Agnes, your great boy Ronald is looking down, very proud of you!"
1.19867944910708E+018,Exclusive: Elise Stefanik Reflects on Her Two-Week Whirlwind
1.19867157831946E+018,The Unspoken Truth: What Impeachment Exposed About Trump and 2020
1.19867027848787E+018,This is the real story behind the Do Nothing Democrats!
1.19861302122613E+018,"Too bad we didnt have the G-7 here. I offered to pick up the entire cost, would have saved at least $35,000,000 for the USA. Best location. Very stupid people thought I would gain. Wrong! Looking at Camp David. Will announce soon."
1.19858066301797E+018,"Polls have now turned very strongly against Impeachment, especially in swing states. 75% to 25%. Thank you!"
1.19857976371725E+018,"Nancy Pelosi, Adam Schiff, AOC and the rest of the Democrats are not getting important legislation done, hence, the Do Nothing Democrats. USMCA, National Defense Authorization Act, Gun Safety, Prescription Drug Prices, &amp, Infrastructure are dead in the water because of the Dems!"
1.19857481167868E+018,"Navy Seal Eddie Gallagher will be on foxandfriends this morning at 7:30 A.M. Have no fear, all will end well for everyone!"
1.1983348707386E+018,"....Sondland said Trump told him. None of this will move the needle for anyone. And now Dems in Swing Districts head home for Thanksgiving to hear from voters. Pelosi &amp, Co. are putting on a show to appease the Democratic base instead of doing the work ALL Americans need done."
1.19832860668401E+018,....ANY DIRECT EVIDENCE THAT PRESIDENT TRUMP DID ANYTHING IMPEACHABLE. No one heard him order a quid pro quo. No one offered a convincing reason why Trumps interest in having Ukraine probe potential cortuption warrants Impeachment. I want no Quid Pro Quo Ambassador....
1.19832860876018E+018,"....Sondland said Trump told him. None of this will move the needle for anyone. And now Dems in Swing Districts head home for Thanksgiving to hear from voters. Pelosi &amp, Co. are putting on a show to appease the Democratic base instead if doing the work ALL Americans need done."
1.19832856883884E+018,"NEW YORK POST EDITORIAL. Worse Than Pointless. All those hours of televised testimony plainly failed on their announced goal: to change Americans minds. Part of the problem is that Democrats already leaked the best evidence they had. More important, NOT ONE WITNESS OFFERED....."
1.19828960727365E+018,"Daniel Cameron, who just won the A.G. race in the Great Commonwealth of Kentucky, is a young and very talented political star. You will be hearing much from Cameron in the years to come!"
1.19828654156043E+018,".....Brennan, too. And the Whistleblower also worked for Susan Rice. Its an understatement to say that this is a Witch Hunt. IngrahamAngle They spied on my campaign!"
1.19828652358361E+018,"The Democrats dirty tricks have started this whole thing. The Whistleblower, the guy who took his case to Schiffs staff first, is what really blows the lid off this entire saga. He worked for Biden on Ukraine policy when Biden was VP. He worked for deep state henchman John"
1.19828563451698E+018,"Daniel Cameron, who just won the A.G. race in the Great Commonwealth of Kentucky, is a young and very talented political star. You will be hearing much from Cameron in the yesrs to come!"
1.1982764269754E+018,"Joe Concha, The Hill: In Emerson College Poll, Impeachment among independents, 49% Oppose, 34% Support. You see why Pelosi is reluctant to go in with this. Dems have to go home and explain why they havent done something on Opioid crisis, drug prices, USMCA, the Border, etc."
1.19825918110459E+018,"Adam Schiff will be compelled to testify should the Democrats decide, despite the fact that my presidential conversations were totally appropriate (perfect), to go forward with the Impeachment Hoax. Polls have now turned very strongly against Impeachment!"
1.19806583211654E+018,The support for Impeachment is not there. I think the Democrats will have to come up with a new game plan. jasoninthehouse FoxNews
1.19795404439386E+018,...House Republicans are showing real LEADERSHIP and prepared to enact bipartisan solutions for drug prices. Do Nothing Democrats are playing partisan politics with YOUR drug prices! We are READY to work together if they actually want to get something done!
1.19795404342083E+018,...Pelosi and her Do Nothing Democrats drug pricing bill doesnt do the trick. FEWER cures! FEWER treatments! Time for the Democrats to get serious about bipartisan solutions to lowering prescription drug prices for families...
1.19795404234272E+018,"...While we had the first prescription drug price decrease in 50 years, Americans still pay far too much for drugs other countries pay far less that is WRONG! We will soon be putting more options on the table..."
1.19795404113915E+018,.SecAzar and I will soon release a plan to let Florida and other States import prescription drugs that are MUCH CHEAPER than what we have now! Hard-working Americans dont deserve to pay such high prices for the drugs they need. We are fighting DAILY to make sure this HAPPENS...
1.19795128523808E+018,"Thank you to senatemajldr Mitch McConnell and GOPLeader Kevin McCarthy for their Great Leadership! There has never been so much unity and spirit in the Republican Party, as there is right now!"
1.19785063041044E+018,"I will be interviewed on foxandfriends this morning at 8:00 A.M. I know that theres not much to talk about, but we will try to keep the conversation going. Enjoy! SteveDoocy ainsleyearhardt kilmeade"
1.19784854931006E+018,"Former FBI Employee Accused of Altering FISA Documents. Hello, here we go! foxandfriends"
1.19772888223493E+018,"Thank you EliseStefanik and SteveScalise, GREAT JOB!"
1.19772659896493E+018,MARK LEVIN ON IMPEACHMENT HYSTERIA!
1.19757400207362E+018,"....They want ZERO transparency, thinking the world will not find out the death and tragedy that the Iranian Regime is causing!"
1.19757399696073E+018,Iran has become so unstable that the regime has shut down their entire Internet System so that the Great Iranian people cannot talk about the tremendous violence taking place within the country....
1.19753477418279E+018,".....President Trump said the Ukraine President should just do the right thing (No Quid Pro Quo). You shouldnt charge, but you cannot convict, a sitting president on the basis of conflicting and ambiguous evidence, and destabilize the American Government. Thank you Ken!"
1.19753476266935E+018,"Ken Starr, Former Independent Counsel: Does this reach the level of treason, bribery or other high crimes and misdemeanors? My assessment of the evidence so far, NO WHERE CLOSE. The evidence is conflicting &amp, ambiguous. Ambassador Sondlands testimony stated that...."
1.19752196777722E+018,"I have been watching people making phone calls my entire life. My hearing is, and has been, great. Never have I been watching a person making a call, which was not on speakerphone, and been able to hear or understand a conversation. Ive even tried, but to no avail. Try it live!"
1.19751991577272E+018,Read the two Transcripts of Ukrainian calls!
1.19750754272691E+018,The Navy will NOT be taking away Warfighter and Navy Seal Eddie Gallaghers Trident Pin. This case was handled very badly from the beginning. Get back to business!
1.19750413464521E+018,The new House Resolution gives Adam Schiff (the most dishonest man in politics) the power unilaterally to release edited transcripts. Rule 10 gives Chairman Schiff absolutely no jurisdiction. Subpoenas issued as part of Dems Impeachment inquiry are illegal. Sam Dewey FoxNews
1.19750379174407E+018,".....But we are winning big, and they will soon be on our turf."
1.19750379072912E+018,"Corrupt politician Adam Schiffs lies are growing by the day. Keep fighting tough, Republicans, you are dealing with human scum who have taken Due Process and all of the Republican Partys rights away from us during the most unfair hearings in American History......"
1.19750205541545E+018,"I never in my wildest dreams thought my name would in any way be associated with the ugly word, Impeachment! The calls (Transcripts) were PERFECT, there was NOTHING said that was wrong. No pressure on Ukraine. Great corruption &amp, dishonesty by Schiff on the other side!"
1.19750077785143E+018,Freed Taliban hostages arrive in Germany. foxandfriends FoxNews OANN We got them back!
1.19749964308675E+018,".....President before. What they are doing is not legal. But Im clean, and when I release my financial statement (my decision) sometime prior to Election, it will only show one thing - that I am much richer than people even thought - And that is a good thing. Jobs, Jobs, Jobs!"
1.19749964224367E+018,"Bob Mueller, after spending two years and 45 million dollars, went over all of my financials, &amp, my taxes, and found nothing. Now the Witch Hunt continues with local New York Democrat prosecutors going over every financial deal I have ever done. This has never happened to a....."
1.19749306757149E+018,"The Republican Party, and me, had a GREAT day yesterday with respect to the phony Impeachment Hoax, &amp, yet, when I got home to the White House &amp, checked out the news coverage on much of television, you would have no idea they were reporting on the same event. FAKE &amp, CORRUPT NEWS!"
1.19749277285035E+018,"During my visit yesterday to Austin, Texas, for the startup of the new Mac Pro, &amp, the discussion of a new one $billion campus, also in Texas, I asked Tim Cook to see if he could get Apple involved in building 5G in the U.S. They have it all - Money, Technology, Vision &amp, Cook!l"
1.19749147757371E+018,"Why do ShannonBream &amp, FoxNews waste airtime on Democrat Rep. Eric Swalwell, who recently left the Presidential Primaries having attained a grand number of ZERO in the polls. I dont even know how that is possible. Fox should stay with the people that got them there, not losers!"
1.19732446270354E+018,Poll: Trump leads top 2020 Democrats in Wisconsin .
1.19732167284132E+018,"All four of Gordon Sondlands lawyers are Democrat Donors. TuckerCarlson Despite this, big win today for Republicans!"
1.19731963115899E+018,"Watch TuckerCarlson, seanhannity, IngrahamAngle. Big News! FoxNews"
1.19729811833047E+018,"If this were a prizefight, theyd stop it!"
1.19729325011501E+018,Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America. Today Nancy Pelosi closed Congress because she doesnt care about American Workers!
1.1972292479301E+018,I WANT NOTHING!
1.19722738868321E+018,"....I WANT NOTHING! I WANT NOTHING! I WANT NO QUID PRO QUO! TELL PRESIDENT ZELENSKY TO DO THE RIGHT THING! Later, Ambassador Sondland said that I told him, Good, go tell the truth! This Witch Hunt must end NOW. So bad for our Country!"
1.19722738487893E+018,"Impeachment Witch Hunt is now OVER! Ambassador Sondland asks U.S. President (me): What do you want from Ukraine? I keep hearing all these different ideas &amp, theories. What do you want? It was a very abrupt conversation. He was not in a good mood. He (the President) just said,..."
1.19722449019263E+018,"We join families of Kevin King &amp, Tim Weeks in celebrating their release from Taliban captivity. Thanks to President Ghani for his courageous support. Lets hope this leads to more good things on the peace front like a ceasefire that will help end this long war. Proud of my team!"
1.19714492503442E+018,"Nancy Pelosi will go down as the least productive Speaker of the House in history. She is dominated by AOC Plus 3 and the Radical Left. Mexico and Canada, after waiting for 6 months to be approved, are ready to flee - and who can blame them? Too bad!"
1.19713185696313E+018,White House Confidence Grows As Hearings Wear On. WashTimes This is just an attempted takedown of the Republican Party by the Do Nothing Democrats. It will never work.
1.19712944318732E+018,The three year Hoax continues!
1.19712865919216E+018,True. Great job RepMikeTurner!
1.19712815634125E+018,Read the transcripts!
1.19701494934165E+018,Thank you Tennessee!
1.1969777941835E+018,"Congressman Van Drew (D-NJ): Weve spent millions of Dollars, in my opinion, tons of money, tons of time, tons of hurt, fracturing the Nation apart. I havent seen this to be a good thing."
1.19695803512778E+018,"A great day for Republicans, a great day for our Country!"
1.19694391062454E+018,"I agree, but in the end we will win and save our Country from certain destruction!"
1.18641845320225E+018,Will be interviewed by seanhannity tonight at 9:00 P.M. on FoxNews. Enjoy!
1.19645550094004E+018,"Just finished a very good &amp, cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything was discused including interest rates, negative interest, low inflation, easing, Dollar strength &amp, its effect on manufacturing, trade with China, E.U. &amp, others, etc."
1.19614750844516E+018,".SteveScalese blew the nasty &amp, obnoxious Chris Wallace (will never be his father, Mike!) away on Chriss lowest rated (unless Im on) morning show. This kind of dumb and unfair interview would never have happened in the FoxNews past. Great job Steve!"
1.19605013291725E+018,"I agree Katrina, Pam Bondi is a great womem!"
1.19584471523883E+018,"Louisiana, 3 hours left, get out and Vote for EddieRispone for Governor. Lower taxes and much more!"
1.17792481212504E+018,MAKE AMERICA GREAT AGAIN!
1.19553020812164E+018,"Big day in LOUISIANA tomorrow! Get out and VOTE to replace Radical Liberal Democrat John Bel Edwards with a great new REPUBLICAN Governor, EddieRispone!"
1.1766066602799E+018,PRESIDENTIAL HARASSMENT!
1.19538948665978E+018,....A double standard like never seen before in the history of our Country?
1.19538948366499E+018,"So they now convict Roger Stone of lying and want to jail him for many years to come. Well, what about Crooked Hillary, Comey, Strzok, Page, McCabe, Brennan, Clapper, Shifty Schiff, Ohr &amp, Nellie, Steele &amp, all of the others, including even Mueller himself? Didnt they lie?...."
1.19537639005458E+018,"We have vacancies in various departments because we do not want or need as many people as past administrations (and save great cost), and also, the Democrats delay the approval process to levels unprecedented in the history of our Country!"
1.19536024370805E+018,"Another Record Stock Market, 21 times this year, despite an ongoing, &amp, totally unfounded, Witch Hunt, &amp, a Democrat Party that would love to see a nice, big, juicy recession. In actuality, the potential for the United States is unlimited. We will power through the Do Nothing Dems!"
1.19535621193747E+018,"....They call it serving at the pleasure of the President. The U.S. now has a very strong and powerful foreign policy, much different than proceeding administrations. It is called, quite simply, America First! With all of that, however, I have done FAR more for Ukraine than O."
1.19535619834796E+018,"Everywhere Marie Yovanovitch went turned bad. She started off in Somalia, how did that go? Then fast forward to Ukraine, where the new Ukrainian President spoke unfavorably about her in my second phone call with him. It is a U.S. Presidents absolute right to appoint ambassadors."
1.19533787388258E+018,"......filth pouring into the Pacific Ocean is rapidly becoming an environmental hazard, is getting NOTHING DONE. She is a Do Nothing Democrat as Speaker, and will hopefully not be in that position very long. Approve USMCA, which has been sitting on her desk for months!"
1.19533786798957E+018,"The Impeachment Witch Hunt should be over with the statement made last night by the President and Foreign Minister of Ukraine. Nervous Nancy Pelosi, who should be home cleaning up the dangerous &amp, disgusting Slum she is making of her District in San Francisco, where even the......"
1.19520283836162E+018,"....Ambassador Sondland did not tell us, and certainly did not tell me, about a connection between the assistance and the investigation. THE FAKE IMPEACHMENT INQUIRY IS NOW DEAD!"
1.19520283464541E+018,"Democrats must apologize to USA: Ukrainian Foreign Minister Vadym Prystaiko said that United States Ambassador Gordon Sondland did NOT link financial military assistance to a request for Ukraine to open up an investigation into former V.P. Joe Biden &amp, his son, Hunter Biden....."
1.19518799227027E+018,"This Saturday, the eyes of history are looking at the people of Louisiana. If you want to defend your values, your jobs, and your freedom, then you need to REPLACE Radical Liberal John Bel Edwards with a true Louisiana Patriot: EddieRispone!"
1.1951363385105E+018,"Getting ready to land in Louisiana to do Rally with Great Republican EddieRispone for Governor. He will get your taxes and auto insurance (highest in Country!) way down. Loves our Military &amp, Vets. Will protect your 2nd Amendment. VOTE SATURDAY!"
1.19512297571381E+018,"....We send our deepest condolences to the families and friends of those tragically lost, and we pray for the speedy recovery of the wounded."
1.19512297209836E+018,"We continue to monitor the terrible events at Saugus High School in Santa Clarita, California through our ongoing communications with Local, State, and Federal Authorities...."
1.19500055150063E+018,"....that the House Democrats have done since shes become Speaker, other than chase Donald Trump. This Impeachment Hoax is such a bad precedent and sooo bad for our Country!"
1.19500051162536E+018,"....anywhere, so weve now had 3 years of the Democrats chasing Donald Trump. Nancy Pelosis worried about the American voter looking for someone to blame for that eventually. Look at her own story in the House. What have they done? The average American cant identify anything..."
1.19500049908018E+018,".DanHenninger WSJ: Nancy Pelosi had it right the first time when she did not want to go down the Impeachment path. Make it a voting issue. But no, the Left insisted on raising this to the gravity of a constitutional crisis &amp, Impeachment. The hearings suggested its not going..."
1.19499064333827E+018,That hearing was about a policy dispute. Robert Ray. Regular people watching this cannot conclude that the President of the United States can be impeached. Varneyco
1.19498781707781E+018,Neither one of the Democrat star witnesses at the Impeachment hearings could point out an impeachable offense. Thats the result! Varneyco FoxBusiness
1.18430848523795E+018,We now have the greatest Economy in history!
1.19498648758831E+018,Walmart announces great numbers. No impact from Tariffs (which are contributing $Billions to our Treasury). Inflation low (do you hear that Powell?)!
1.19497429391189E+018,"Hit New Stock Market record again yesterday, the 20th time this year, with GREAT potential for the future. USA is where the action is. Companies and jobs are coming back like never before!"
1.19494665222375E+018,".RepRatcliffe asked the two star witnesses, where is the impeachable event in that call? Both stared straight ahead with a blank look on their face, remained silent, &amp, were unable to answer the question. That would be the end of a case run by normal people! - but not Shifty!"
1.1948240720117E+018,"Wow! Was just told that my sons book, Triggered, is Number One on The New York Times Bestseller List. Congratulations Don!"
1.19482040103512E+018,Thank you FranklinGraham. It is a time of shame for our Country. The Democrats know what they are doing is wrong!
1.18430721462388E+018,A great group of Champions!
1.19460858159057E+018,READ THE TRANSCRIPT!
1.1946084827938E+018,NEVER TRUMPERS!
1.19460537357301E+018,"....any laws or did anything wrong, and they have to move away from quid pro quo because there was no quid, and there was no quo. Ukraine got its money (3 weeks early), and there was no investigation. CharlesHurt foxandfriends"
1.19460536424067E+018,"...the most powerful tool the legislative branch has, Impeachment, &amp, theyve turned it into a political cudgel, which is not at all what the Founders intended. When you hear Schiff use all these words like quid pro quo, it is because they cant specify that Donald Trump broke.."
1.19460535448472E+018,"Nancy Pelosi cares more about power than she does about principle. She did not want to go down this road. She realizes this is a huge loser for Democrats. The Founders envisioned the worst people being in politics, yet they couldnt envision this. You have these people taking..."
1.19458864567362E+018,The Democrats have stacked the deck against President Trump and the Republicans. They have leaked out everything. SteveDoocy foxandfriends
1.19458647005035E+018,"Millions of Americans will see what a partisan sham this whole thing is. Rush Limbaugh foxandfriends Also, why is corrupt politician Schiff allowed to hand over cross examination to a high priced outside lawyer. Did that lawyer ever work for me, which would be a conflict?"
1.19445830103307E+018,"....to hurt Donald Trump and we, the people that support him. The Left has never accepted the results of the 2016 Election. They never saw this coming. This is not just about President Trump. They hate everyone he is representing. seanhannity FoxNews Sean the amazing warrior!"
1.19445829972018E+018,"....This is a phony showtrial. There is zero due process, none. It is yet another fraudulent hoax conspiracy theory. It is another Witch Hunt. This is what the Socialist Doemocrat Party has become. Theres not one thing the Democrats have done in the past 3 years except try..."
1.1944582961467E+018,"The circus is coming to town. The corrupt, compromised, coward &amp, congenital liar Adam Schiff Show on Capital Hill, brought to you by his raging psychotic Democrats &amp, the top allies in the Media Mob. Everything youre going to see in the next two weeks is rigged....."
1.19442817851474E+018,"This ridiculous Impeachment is a travesty, its not an inquiry. Just read the transcript. LouDobbs"
1.19441535559209E+018,"DACA recipients with arrest records: 53,792! That is a very large proportion of the total. LouDobbs Not good, but we will be able to make a deal with the Dems!"
1.19427907754648E+018,A total Impeachment Scam by the Do Nothing Democrats!
1.19421965571764E+018,"Many of the people in DACA, no longer very young, are far from angels. Some are very tough, hardened criminals. President Obama said he had no legal right to sign order, but would anyway. If Supreme Court remedies with overturn, a deal will be made with Dems for them to stay!"
1.19421650640355E+018,Economy is BOOMING. Seems set to have yet another record day!
1.19421610630044E+018,"I will be releasing the transcript of the first, and therefore more important, phone call with the Ukrainian President before weeks end!"
1.19421456959139E+018,"....Ukrainian energy company, and more millions taken from China, and now reports of other companies and countries also giving him big money, are certainly looking very corrupt (to put it mildly!) to me. Both Bidens should be forced to testify in this No Due Process Scam!"
1.19421456800172E+018,".....no pressure put on him to investigate Sleepy Joe Biden even though, as President, I have an obligation to look into corruption, and Bidens actions, on tape, about firing the prosecutor, and his sons taking millions of dollars, with no knowledge or talent, from a....."
1.19421455305325E+018,"Why is such a focus put on 2nd and 3rd hand witnesses, many of whom are Never Trumpers, or whose lawyers are Never Trumpers, when all you have to do is read the phone call (transcript) with the Ukrainian President and see first hand? He and others also stated that there was....."
1.19408933788711E+018,A great try by seanspicer. We are all proud of you!
1.19406576527365E+018,Vote for Sean Spicer on Dancing with the Stars. He is a great and very loyal guy who is working very hard. He is in the quarterfinals - all the way with Sean!
1.19405652042781E+018,"This isnt about Ukraine. This isnt about Impeachment. This is about subverting Democracy! BillOReilly So true, and led by angry and dishonest people who hate themselves, and must hate our Country!"
1.19404168001976E+018,....want that to be an impeachable offense? Good luck with that! JesseBWatters FoxNews
